航班日期,出发地编码,目的地编码,均分,评论
2019/2/3,NTG,SZX,5,安检很快，
2019/2/11,NTG,SZX,4.71,准时抵达，值机快捷，空乘服务好，
2019/2/15,NTG,SZX,5,空乘服务好，准时抵达，餐食好吃，机场商品多，安检很快，值机快捷，
2019/2/21,NTG,SZX,4.14,安检很快，机场商品多，
2019/2/26,NTG,SZX,4.87,安检很快，
2019/2/10,JUH,SZX,1.67,难以想象本应是早上九点四十的航班被拖延到凌晨三点，还把我们放在机场最远的一个位置，接驳车坐了20分钟，等行李又快20分钟！ 选择这个航班真的要慎重！！！
2019/2/20,JUH,SZX,2.67,延误，
2019/2/2,SZX,LYI,2.86,延误，机舱卫生差，客舱拥挤，
2019/2/11,SZX,LYI,4.5,安检很快，座椅舒适，值机快捷，准时抵达，/这次比预计提前，很顺利。
2019/2/17,SZX,LYI,4.75,到达晚点12分钟，可接受。飞机很新，有餐饮，满意。
2019/2/20,SZX,LYI,5,客舱异味重/安检很快，空乘服务好，准时抵达，餐食好吃，
2019/2/9,SZX,CZX,5,机场商品多，空乘服务好，准时抵达，餐食好吃，座椅舒适，值机快捷，安检很快，
2019/2/4,CZX,SZX,5,安检很快，值机快捷，座椅舒适，
2019/2/10,CZX,SZX,5,空乘服务好，值机快捷，安检很快，
2019/2/13,CZX,SZX,2.43,安检很快，
2019/2/15,CZX,SZX,5,准时抵达，机场商品多，座椅舒适，值机快捷，
2019/2/14,SZX,KHN,4.14,准时抵达，
2019/2/23,KHN,SZX,1,延误了三个多小时，在机场坐了两个小时飞机上坐了两个小时，可怕/延误，前序航班延误导致延误就不说了，上了飞机还在机舱中坐了整整两个小时就没法让人理解了，偏偏还没法解释为什么延误，一味的回复航路流量管制，大半夜的哪来那么多流量？
2019/2/9,SZX,JUZ,3.57,安检很快，准时抵达，
2019/2/9,JUZ,SZX,3.86,延误将近一个半小时，
2019/2/20,JUZ,SZX,5,安检很快，/延误，
2019/2/3,LJG,SZX,4.4,准时抵达，值机快捷，安检很快，空乘服务好
2019/2/10,LJG,SZX,5,空乘服务好，空姐和空少服务都带着微笑！
2019/2/5,ZAT,SZX,5,空乘服务好，已经不是好，是太好了叭！！！！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
2019/2/9,ZAT,SZX,5,准时抵达，空乘服务好，值机快捷，
2019/2/14,SZX,TCZ,5,准时抵达，安检很快，空乘服务好，
2019/2/6,TCZ,SZX,5,餐食好空乘服务好，吃，
2019/2/15,SZX,PZI,4.07,飞机餐难以下口，建议调整一下，其他还好。/安检很快，准时抵达，空乘服务好，值机快捷，
2019/2/10,PZI,SZX,3.86,机场方面没有什么问题
2019/2/15,SZX,MIG,4.8,空乘服务好，机场商品多，餐食好吃，座椅舒适，安检很快，准时抵达，值机快捷，
2019/2/2,MIG,SZX,4.43,安检很快，值机快捷，准时抵达，空乘服务好，
2019/2/24,MIG,SZX,4,除了晚点，这个航班其它都还蛮好的！
2019/2/27,MIG,SZX,5,行李服务有热情，行李出来及时
2019/2/9,CAN,LYI,4.57,空乘服务好，
2019/2/3,LYI,CAN,3,安检很快，值机快捷，准时抵达，餐食好吃，
2019/2/5,LYI,CAN,4,准时，服务态度好
2019/2/7,LYI,CAN,4.71,准时抵达，
2019/2/8,LYI,CAN,2.15,安检很慢，态度恶劣，要不是唯一一趟去广州的飞机真心不想再去临沂机场，根本没有服务意识，都是大爷来的，我认为是去的最差服务态度机场
2019/2/25,LYI,CAN,5,空乘服务好，
2019/2/9,SZX,YBP,4.86,飞机在下降过程中，坐在紧急出口旁的乘客在800米高空不停接打电话，真的是不负责任。移动的信号也太好了。
2019/2/21,YBP,SZX,5,空乘服务好，安检很快，
2019/2/12,WXN,SZX,4.29,准时抵达，值机快捷，空乘服务好，安检很快，
2019/2/23,WXN,SZX,2.83,"1.起飞前未播完安全演示，直接中断播放，开始起飞；
2.本航班超过两个小时，深圳飞万州是水餐水服务，然而本航班万州-深圳，只是餐水就结束；
3.结束餐水服务以后就告知开始下降（整个下降过程1个小时多几分），整个服务过程没有超过20分钟。"
2019/2/9,WNZ,CAN,3.86,还行……
2019/2/7,CAN,HYN,1.57,值机快捷，
2019/2/8,CAN,HYN,4.29,空乘服务好，准时抵达，
2019/2/6,CAN,TNA,5,准时抵达，座椅舒适，安检很快，空乘服务好，餐食好吃，值机快捷，机场商品多，
2019/2/9,CAN,TNA,2.5,"延误，延误这么长时间！/延误，延误了6个小时 
差劲"
2019/2/20,CAN,TNA,4.17,机场商品多，客舱拥挤，
2019/2/1,CAN,TNA,4.83,空乘服务好，安检很快，值机快捷，准时抵达，餐食好吃，机场商品多，座椅舒适，
2019/2/8,CAN,TNA,5,安检很快，准时抵达，餐食好吃，空乘服务好，
2019/2/15,CAN,TNA,5,餐食好吃，安检很快，值机快捷，空乘服务好，
2019/2/9,TNA,CAN,5,值机快捷，座椅舒适，安检很快，机场商品多，空乘服务好，准时抵达，餐食好吃，
2019/2/14,TNA,CAN,4.71,虽忙，不降质量，好评/候机
2019/2/17,TNA,CAN,4.14,准点到广州，略有颠簸，压耳太严重了，不舒服
2019/2/13,CAN,TNA,4.17,餐食难吃，
2019/2/17,TNA,CAN,5,座椅舒适，餐食好吃，安检很快，准时抵达，空乘服务好，
2019/2/18,CAN,NGB,4,准时抵达，空乘服务好，
2019/2/9,NGB,CAN,4.57,值机快捷，准时抵达，座椅舒适，
2019/2/2,CAN,HGH,4.71,餐食难吃/相当好，就是要坐摆渡车
2019/2/10,CAN,HGH,4.14,准时抵达，座椅舒适，餐食好吃，
2019/2/4,HGH,CAN,2.14,餐食太差！
2019/2/15,HGH,CAN,3.71,准时抵达，安检很快，
2019/2/1,CAN,HGH,4.33,其他都可以，但是到了杭州发现托运的一件行李不见了。机场工作人员帮忙找到了，但是延误了时间，差一点赶不上大巴！
2019/2/23,CAN,HGH,5,座椅舒适，值机快捷，
2019/2/24,CAN,HGH,4.07,空乘服务好，下机时主动提示杭州气温低加衣服，不过就是飞机晚点很烦人，订的21号和24号往返，结果全都晚点了
2019/2/12,CAN,NTG,5,值机快捷，座椅舒适，安检很快，机场商品多，餐食好吃，空乘服务好，准时抵达，
2019/2/8,NTG,CAN,3,空乘服务好，但是客仓卫生清洁不彻底，而且因为机场地勤除冰作业太慢延误了2小时才起飞，/餐食难吃，延误，
2019/2/14,NTG,CAN,5,准时抵达，值机快捷，
2019/2/18,NTG,CAN,4.75,值机快捷，空乘服务好，安检很快，
2019/2/20,NTG,CAN,5,安检很快，空乘服务好，准时抵达，
2019/2/3,CAN,HFE,4.67,安检很快，空乘服务好，
2019/2/3,HFE,CAN,4.86,空乘服务好，
2019/2/4,HFE,CAN,5,空乘服务好，安检很快，值机快捷，准时抵达，
2019/2/6,HFE,CAN,4.67,机场停车位爆满/准时抵达，
2019/2/11,HFE,CAN,5,准时抵达，座椅舒适，机场商品多，值机快捷，
2019/2/21,HFE,CAN,3.71,延误，客舱拥挤
2019/2/22,CAN,HFE,3,餐食好吃，安检很快，
2019/2/25,KHN,TAO,5,准时抵达，
2019/2/6,KHN,CAN,2.6,中规中矩
2019/2/7,TAO,CAN,5,准时抵达，座椅舒适，空乘服务好，值机快捷，
2019/2/9,TAO,KHN,4.29,值机快捷，空乘服务好，准时抵达，
2019/2/2,CAN,TAO,5,准时抵达，空乘服务好，值机快捷，气流的问题，挺晃的。
2019/2/7,CAN,TAO,3.14,餐食难吃，/吃饭太贵了，准时抵达，
2019/2/18,YIC,TAO,4.71,空乘服务好，餐食好吃，准时抵达，
2019/2/20,CAN,TAO,5,空乘服务好，值机快捷，机场商品多，准时抵达，
2019/2/4,TAO,CAN,4,空乘服务好，
2019/2/7,TAO,CAN,4.43,提前到达了有没有赔偿
2019/2/8,TAO,CAN,4.57,安检很快，准时抵达，空乘服务好，座椅舒适，值机快捷
2019/2/8,TAO,YIC,5,准时抵达，座椅舒适，安检很快，
2019/2/13,TAO,YIC,4.71,准时抵达，空乘服务好，飞机起飞时间比预定时间晚了13-14分钟，到达宜春机场时间，比预定时间早12分钟，总的来说本次飞行不错，但是宜春机场的服务确实不咋地，机场小，也就这样吧
2019/2/19,TAO,CAN,3,空乘服务好，餐食好吃，
2019/2/9,JJN,HSN,5,空乘服务好，餐食好吃，安检很快，值机快捷，机场商品多，座椅舒适，准时抵达，
2019/2/11,HSN,JJN,5,安检很快，准时抵达，餐食好吃，座椅舒适，值机快捷，空乘服务好，
2019/2/16,HSN,JJN,3.83,延误，
2019/2/16,JJN,CAN,5,空乘服务好，
2019/2/21,JJN,CAN,5,服务周到
2019/2/22,JJN,CAN,5,空乘服务好，
2019/2/8,JDZ,CAN,3.8,拥挤度100%，提早30分钟到达，服务热情，餐食就一块小饼干，整体还行吧
2019/2/13,JDZ,CAN,5,值机快捷，机场商品多，座椅舒适，空乘服务好，准时抵达，餐食好吃，安检很快，
2019/2/17,JDZ,CAN,3.71,餐食难吃，
2019/1/11,URC,AKU,5,安检很快，值机快捷，机场商品多，
2019/1/18,URC,AKU,5,安检很快，准时抵达，值机快捷，
2019/1/27,AKU,URC,5,安检很快，座椅舒适，机场商品多，值机快捷，
2019/1/14,URC,PEK,5,安检很快，座椅舒适，准时抵达，
2019/1/19,URC,PEK,5,座椅舒适，机场商品多，餐食好吃，值机快捷，
2019/1/8,CAN,PEK,3.9,空乘态度都很好，餐食可多考虑健康（如标示热量）与环保（如减少一次性塑料用品的使用）
2019/1/30,CAN,PEK,5,准时抵达，餐食好吃，空乘服务好，
2019/1/29,HAK,PEK,5,座椅舒适，餐食好吃，值机快捷，准时抵达，安检很快，机场商品多，空乘服务好，
2019/1/12,CSX,PEK,5,值机快捷，餐食好吃，座椅舒适，机场商品多，准时抵达，空乘服务好，安检很快，
2019/1/1,HAK,PEK,4.5,准时抵达，值机快捷，安检很快，机场商品多，餐食好吃，
2019/1/27,HAK,PEK,5,餐食好吃，座椅舒适，值机快捷，安检很快，准时抵达，空乘服务好，机场商品多，
2019/1/30,HAK,PEK,5,机场商品多，座椅舒适，值机快捷，安检很快，空乘服务好，
2019/1/12,TSN,KMG,5,
2019/1/30,WEH,PEK,1.75,延误，空少服务用语差，安全检查标准不统一，到达摆渡车行驶非常远。
2019/1/20,CGQ,PEK,4.91,"准时抵达，座椅舒适，空乘服务好，飞行平稳， 空中乘务员态度非常的好，如果有什么问题或者提问都可以耐心的解决。好好耐心。飞行员的技术超级好,  好得不得了了了啦。下次还会继续选择这航空公司。"
2019/1/12,LHW,KRL,4.85,安检很快，准时抵达，餐食好吃，空乘服务好，
2019/1/6,PEK,NKG,3.11,没有
2019/1/12,CAN,SHA,5,安检很快，值机快捷，座椅舒适，空乘服务好，准时抵达，
2019/1/14,HFE,PEK,4,准时抵达，
2019/1/25,CAN,PVG,3.5,空乘服务好，
2019/1/29,URC,TYN,5,餐食好吃，值机快捷，机场商品多，安检很快，
2019/1/5,URC,KHG,5,准时抵达，安检很快，空乘服务好，值机快捷，餐食好吃，
2019/1/14,BSD,CKG,5,安检很快，值机快捷，
2019/1/5,KMG,YCU,5,准时抵达，餐食好吃，安检很快，值机快捷，
2019/1/12,CSX,KMG,4.5,安检较快，座椅较小舒适度不错，餐食好吃，
2019/1/7,TPE,SZX,4.56,没有
2019/1/11,HRB,XIY,5,安检很快，准时抵达，值机快捷，空乘服务好，餐食好吃，座椅舒适，
2019/1/11,XIY,LXA,4.2,座椅舒适，空乘服务好，安检很快，
2019/1/16,URC,CTU,5,座椅舒适，机场商品多，空乘服务好，安检很快，准时抵达，餐食好吃，值机快捷，
2019/1/17,URC,CTU,5,值机快捷，机场商品多，安检很快，
2019/1/23,URC,CTU,5,座椅舒适，空乘服务好，准时抵达，
2019/1/20,FOC,CTU,5,安检很快，
2019/1/29,CTU,SZX,4.92,准时抵达，机场商品多，值机快捷，空乘服务好，餐食好吃，安检很快，
2019/1/29,NGB,CTU,4,值机快捷，空乘服务好，安检很快，准时抵达，机场商品多，餐食好吃，座椅舒适，
2019/1/16,SZX,HFE,3.67,餐食好吃，座椅舒适，机场商品多，
2019/1/21,SZX,HFE,3.57,餐食好吃，空乘服务好，值机快捷，
2019/1/27,PVG,XIY,4.25,值机快捷，空乘服务好，准时抵达
2019/1/24,PVG,FOC,2.67,安检很慢，延误，
2019/1/8,CTU,SHA,5,安检很快，机场商品多，餐食好吃，准时抵达，
2019/1/24,NNG,SHA,5,空乘服务好，值机快捷，机场商品多，
2019/1/31,SHA,XIY,4.43,座椅舒适，安检很快，值机快捷，
2019/1/26,SHA,CAN,4,安检很快，值机快捷，空乘服务好，准时抵达，
2019/1/14,NKG,HRB,2,座椅舒适，安检很快，值机快捷，
2019/1/28,WUX,BKK,4.71,空乘服务好，希望以后可以准备一些靠垫，飞行的时间很长，有个靠垫会舒服些
2019/1/2,BKK,JJN,4,机场商品多，
2019/1/26,BKK,JJN,5,还好，挺不错的
2019/1/5,SZX,KUL,5,
2019/1/20,SZX,KUL,5,准时抵达，值机快捷，机场商品多，座椅舒适，航班有餐食，牛肉饭还有鱼肉饭，感觉挺好
2019/1/29,KUL,SZX,5,值机快捷，机场商品多
2019/1/30,HGH,YCU,4,安检很快，值机快捷，第一次飞，没什么不适，就是座椅不是太舒服
2019/1/1,YCU,JJN,5,准时抵达，空乘服务好，座椅舒适，唯一缺点可能是因为首航，而且北方起飞，水确实太凉了，需要配备热水
2019/1/3,YCU,WUX,4.25,安检很快，值机快捷，准时抵达，空乘服务好，机场商品多，
2019/1/5,YCU,WUX,5,很满意
2019/1/26,YCU,WUX,2.38,服务很到位，餐饮一般，座椅一般！价钱便宜！实惠
2019/1/31,YCU,WUX,2.14,值机快捷，
2019/1/3,WUX,YCU,5,很满意
2019/1/13,KHN,YCU,5,机场商品多，座椅舒适，安检很快，
2019/1/31,KHN,YCU,5,空乘服务好，座椅舒适，餐食好吃，值机快捷，机场商品多，准时抵达，安检很快，
2019/1/1,YCU,CSX,3.08,飞机上的小食 在1.1日这种深冬 送上来的居然是冰的 感觉肉还没有解冻的那种 根本没办法吃 至少热一下[不开心]
2019/1/1,CSX,YCU,5,餐食好吃，安检很快，空乘服务好，准时抵达，值机快捷，机场商品多，座椅舒适，
2019/1/11,NNG,YCU,4.75,餐食较简单，可能考虑到乘机的游客吃过早饭了吧，其他还可以，空姐空少服务细致，仔细，认真敬业，微笑服务，对待小朋友也很礼貌的打招呼，总体评价挺出色的，希望继续努力！
2019/1/18,NGB,DLC,3.13,延误，客舱拥挤，安检很慢，我就不理解，在这个重视服务，以乘客为先的年代。宁波机场安检在这么多人排队的情况下，只开一个安检口…
2019/1/24,DLC,NGB,1,延误，
2019/1/29,NNG,HAK,1.18,"延误，延误了最少1个小时才起飞，到达海口的时间延误了50分钟。说完延误的事，再来说说飞行机长的事。
机长是不是开特么战斗机的，还是新手？在空中没有气流的情况下左一个摆动，右一个摆动。在下降过程中这种情况最少出现了15次！从来没有坐过如此心惊胆战的飞机，太没水平了，复飞一次简直像战斗机一样直冲云霄。以后再不坐深航的飞机了！
看到图了没有？在密闭空间，旁边这两位情侣先后把鞋子脱掉，露出一双臭脚，空姐空少没一个去制止劝说的。[生气][生气][生气]"
2019/1/2,HAK,NNG,5,机场商品多，
2019/1/8,ZUH,SHE,3.56,总体不错/机场商品多，空乘服务好，座椅舒适，准时抵达，
2019/1/20,HFE,SHE,5,空乘服务好，
2019/1/10,SHE,ZUH,4,座椅舒适，值机快捷，
2019/1/23,HFE,ZUH,4,值机快捷，机场商品多，空乘服务好，但是珠海机场真是没什么好评价的，感觉工作人员无精打采的，也许是航班到的时间问题吧。航班客舱乘务组很棒，人也美美的，只是餐食太简单。要不是提前吃过饭就给坑了。
2019/1/8,ZUH,CZX,5,很不错
2019/1/13,ZUH,CZX,5,又晚点了。
2019/1/5,CZX,ZUH,5,值机快捷，餐食好吃，准时抵达，空乘服务好，安检很快，
2019/1/20,CZX,ZUH,1,机场商品贵，空乘态度差，
2019/1/28,CZX,ZUH,5,座椅舒适，空乘服务好，机场商品多，安检很快，
2019/1/14,ZUH,HRB,4.86,值机快捷，准时抵达，安检很快，机场商品多，空乘服务好，座椅舒适，餐食好吃，
2019/1/30,ZUH,HRB,1,空乘服务好，
2019/1/7,HRB,ZUH,4.38,准时抵达，
2019/1/14,HRB,ZUH,5,值机快捷，准时抵达，空乘服务好，座椅舒适，飞机座椅相对宽点，不错
2019/1/2,ZUH,NKG,5,空乘服务好，准时抵达，安检很快，
2019/1/7,ZUH,NKG,4.67,整体很好
2019/1/8,ZUH,NKG,1,值机人员很差，居然把我们三个人安排在了三个不同排的不同位子，问题是还有一个小孩，再怎么样，安排两个靠一起的不可能不行，上机了之后和旁边人商量换，可是别人不同意，费了好大劲，后面几排都没人，空姐同意后，我们就坐在了后面，不懂为什么有空位不安排？！
